"","22","8714","25","34","39","2180","128","204","10327","1645","8644","8574","224","7915","4329","501","466","467","468","6790","9212","2683","847","595","1017","1147","9377","1385","1452","1595","1718","1717","1806","1810","1855","1871","1874","1875","10682","1956","2064","2065","2101","2146","2222","2224","2309","2539","2746","2805","2932","3066","3667","3945","9020","6885","4233","64223","4602","4615","4790","4835","2908","4942","143","5290","5335","5433","5566","5567","5573","5576","5577","5584","5707","5747","5781","5921","5970","6118","6194","22937","6464","6472","4087","4089","4092","6713","6817","6799","7108","7157","7167","7525","18","10058","5825","38","100","152","154","159","166","191","7965","308","369","9070","471","8312","587","7832","811","836","842","873","874","898","978","993","994","983","1131","1312","1398","1457","10919","8892","8891","1975","2203","26271","2280","2729","9453","2936","2944","2950","2954","3065","8841","23462","3251","51478","3459","3614","3716","3725","3939","5605","9443","10988","11320","6307","4522","10135","4792","4801","4836","7181","7025","7026","2063","10038","11284","10721","5515","5578","9232","5468","5879","10928","5925","23411","6646","6774","8801","7020","7035","7175","8717","10381","7298","7323","7371","55054","10533","51382","613","64170","999","80347","1399","10664","1504","7852","1633","10395","2050","2113","2161","2152","11116","2274","4303","2580","2597","2673","10681","3032","3326","64135","8807","149233","3572","8821","3630","3895","3985","10434","10892","9448","5603","5599","2956","4804","10606","10298","5106","8050","5236","5257","5261","5287","5300","8396","5347","5373","9533","5440","55703","5734","5883","25898","5979","5997","387","6390","9919","59343","6477","8835","6714","8869","7016","7039","7077","7088","8795","9966","10475","11065","7360","10451","7443","699","841","100133941","4267","8317","1019","1024","1027","1051","57680","1327","1329","1499","1508","1655","1854","8726","1936","5610","9451","1974","2033","2034","2052","2067","54821","8772","355","2617","3265","51182","3309","3312","3313","3329","3417","3418","3487","8517","3588","3558","3565","3612","3613","3628","3636","3654","3661","3688","3691","6453","10657","688","3845","6416","4609","4683","140609","4771","4853","29959","9891","53343","5111","5291","5295","5329","5438","5467","5501","5728","5894","6129","6201","6241","6446","6776","23512","29110","7248","7249","10497","10413","85236","22841","8349","10610","1244","10097","350","55937","444","115201","506","558","23621","572","581","652","10390","8837","9337","11336","2168","112812","2237","2864","2266","486","8321","8325","57459","2634","94235","2976","3074","3109","8091","3163","3419","3421","3480","3596","3676","8850","4012","23566","4097","4144","64087","84539","4171","4323","140465","55226","4704","4709","4811","4893","26986","84875","10401","661","55718","5499","5531","5782","51715","51109","6097","6233","6199","5345","6535","6541","6709","7004","7204","7314","7337","7345","10975","143187","7481","64241","8659","262","353","10139","539","2583","330","27154","708","23466","984","1305","80777","4189","1843","8667","2056","2099","53834","2321","3170","2589","2623","8836","2882","3030","3054","83933","11112","55662","3458","3559","3665","3726","64147","90678","4067","10933","4552","9520","4923","8650","4938","4953","5034","55193","5105","11333","5162","5217","5223","5337","10733","5571","10544","7879","115727","6048","6207","6196","80230","10856","6257","6510","788","55437","6821","257397","6883","83439","8463","9958","7422","25888","35","36","158","217","335","22926","4287","8313","563","665","673","776","817","6347","890","1675","4849","1459","2919","64858","23564","1644","1950","1984","2150","8324","2550","2782","2886","9759","3339","3428","3489","3592","7850","3660","3669","10524","3784","3832","4176","51586","8569","4313","4548","4714","4719","27035","255738","5144","9867","5320","5338","55163","5699","5720","5737","5934","27316","6617","10252","6715","6820","11198","6871","27097","6434","7187","7189","23650","7295","7334","1462","2","19","210","284","290","336","2909","9459","8874","406","10094","80150","537","10295","837","892","995","998","1030","1642","4072","2048","9700","2263","10023","2593","2629","2730","2769","2787","2806","3119","3127","3376","10437","3566","51135","83737","3799","3880","283455","51520","4191","57504","4708","4718","4791","4798","4967","5159","3651","5211","5442","5460","10891","5471","5696","5777","10048","5916","55312","10287","6203","6271","51548","8651","6658","56848","6722","6741","54472","6675","54490","2837","2182","111","135","10554","271","1173","351","382","56938","408","488","509","523","662","716","835","840","1374","1460","151636","54583","80237","55500","3992","2212","2242","2254","8322","1647","2674","57657","3117","3156","3174","3383","3586","3589","3601","3611","83729","9807","3664","3708","4000","4214","4208","9643","4507","4605","4638","4717","4722","4729","4793","29982","10400","5252","51588","5294","5432","5744","5950","57665","22955","10955","5104","7536","6584","6721","8797","7311","25937","64240","60","213","8639","161","1820","427","9140","498","635","329","650","8945","790","818","84433","991","11140","629","1284","1454","1676","1606","29947","1840","8655","1910","2072","2100","23344","11340","2348","3171","23401","54815","2735","3035","10013","3551","3593","3553","3570","3608","3656","3673","84634","1902","5604","4773","4886","4907","161725","5058","5164","5226","5245","54107","25885","133522","5563","5660","5709","5805","5869","5901","5931","5932","6004","6285","6301","462","9123","293","6655","10558","8803","6829","6884","6895","114609","8764","7185","7357","54658","7415","7494","10971","80818","27125","302","25842","26229","8703","9564","891","29883","1490","1737","1788","29102","1892","1948","2077","55770","10468","2512","2664","28964","51292","2783","204851","3308","10642","10643","3488","3659","4254","3920","4734","91754","4758","3084","8554","79837","5321","23236","5437","51728","5495","23368","5534","51422","53632","5579","5581","5588","5688","5698","284119","5859","5868","6210","6217","6189","10325","6282","23451","25942","8604","6611","10607","7089","7097","7124","7226","7753","95","183","203","345","10093","439","10632","624","9184","55832","1066","1213","1384","7919","1906","2068","2138","2149","2171","2235","2241","2335","2588","2618","2627","25801","9945","8833","2793","8334","6927","3297","3672","3705","3783","83999","3856","8942","4121","4245","4331","4694","4702","4707","4713","4726","1482","4846","7376","10482","4968","23239","5286","5351","64425","10084","5052","5618","5695","5723","5817","23475","5914","5928","51128","6304","9871","3053","1468","81539","6608","6621","6272","51593","23118","10010","23043","65264","7343","9341","7433","7453","7477","9447","218","29880","160","378","10476","578","586","6364","900","10421","966","634","1163","1356","1381","1488","8453","6387","1615","8669","5167","2118","356","23770","2538","2592","2678","2776","2870","3158","6928","3172","3269","7923","3420","9641","3590","3554","3635","57117","253430","3670","3706","3735","11143","3897","5608","4141","114785","4316","9112","4637","29116","4782","56923","2831","4946","55644","5198","5684","5715","253260","6188","861","6286","1903","6469","23410","6657","54732","8743","7263","7504","31","2181","87","10555","221","55107","400","475","515","975","1440","56998","1525","1622","1677","1803","1844","1959","2023","54620","2243","23710","2621","23464","2752","26086","2966","3113","3176","8692","51447","3663","3685","3690","3709","182","23030","3958","5606","6300","4173","9441","4286","10943","4486","4547","4830","8431","5004","10914","9061","5209","84844","5352","10621","5533","5646","5708","9491","10267","10616","9978","8737","11035","64121","58528","6303","8879","6500","10991","6519","11136","6548","6601","22938","7056","7186","84231","7316","7424","7625","130","259","10092","10018","23743","663","55290","1128","1184","1537","1543","1605","1612","23576","1841","2010","80314","8323","2639","2731","2770","2869","2925","2963","2990","2992","3029","3034","3294","3481","3486","9314","3827","3949","3998","4023","4074","4255","55191","374291","9971","8829","5025","5036","5063","5160","5297","5538","5562","5590","2834","5663","5743","5920","3516","54941","6208","6511","6514","7780","23657","11267","6678","6720","6850","8295","7276","8408","55031","7407","7431","7697","5243","328","338","116985","397","10902","8900","4179","1036","29956","1072","27297","1495","1512","3579","79139","1756","1848","112398","2159","2166","2277","2353","2495","2535","9568","2562","2717","2821","3091","3456","3460","3490","50604","3710","3815","51176","51601","4069","9412","10797","4706","4781","4833","22978","4947","4976","51268","5331","5361","23509","25865","29968","2185","5915","9252","5055","80854","8935","169026","8467","6622","9655","6768","6818","8464","9967","7078","7086","54106","112858","54600","51720","7389","8565","6935","59348","57541","10096","275","348","10095","10109","445","535","567","10538","23581","868","1604","10423","1025","1152","9575","1407","55802","1845","140735","2232","2244","2324","2581","10672","2957","2967","2987","3115","3125","3148","3212","3575","3689","10128","56922","4174","4190","10398","4701","4710","4837","9180","5031","5053","5230","5264","5289","5585","5435","11108","5624","5775","388","8732","6204","6258","6520","6672","6723","10474","7083","7099","8784","8741","3093","7353","7381","7423","5244","150","57491","10552","23192","332","826","843","1069","1382","1491","8527","1849","1856","2098","2197","2645","2773","2781","3161","3249","3281","3295","3320","23028","3821","4048","4055","1326","79109","4175","4193","4194","10001","4300","4677","51079","4723","23057","10062","2494","94233","5062","26147","5336","5434","5465","5532","5565","5686","5693","5881","5999","6195","59350","5265","6567","292","4088","4090","129685","6890","6925","6932","8771","7251","7846","677","84838","231","51433","327","384","433","538","2647","8548","8315","695","857","902","1080","1211","1513","160851","1958","2042","2155","9415","23291","7976","51564","3221","3242","3675","3767","9500","4217","27430","4594","4697","4700","4711","4720","4724","4851","10886","190","4929","4905","256281","7703","5156","5163","5037","5332","5479","10465","5664","8766","10125","5962","51444","9604","6389","871","6583","2030","10253","23380","6772","6773","92609","51330","10452","22954","7374","7384","32","27034","6868","185","205","216","64333","403","8896","839","8535","1120","1455","1613","8525","56616","1852","51295","2053","2322","2747","2861","388585","3122","3306","3600","3560","3567","3622","3980","57819","1432","4149","84515","4221","4282","4312","55577","4775","5306","5682","5721","9791","256297","5900","6193","23678","6576","54407","6626","7003","8792","7291","7332","7988","57693","208","10000","375","472","1021","1111","11200","1445","1869","285220","2066","2931","3643","5601","2475","5966","6427","7013","7048","7057","26277","7335","207","545","596","1026","1028","1736","9156","2131","2521","3479","3932","4292","4436","4439","25913","5575","5727","65263","10111","5933","6009","57521","6392","6598","6647","51231","7518","7520","672","1493","780","2132","79017","10644","5170","5202","55300","5478","6093","6197","2810","54386","2547","163071","7728","7752","83440","50808","223","27243","10020","4351","29078","11164","8575","8780","47","50","103","178","301","440","1386","476","598","645","55143","1022","81620","4680","1431","1487","1528","1727","54205","1545","1616","51181","1859","2002","2114","2184","2261","2690","2937","2959","3098","3162","3397","3416","3934","4047","5594","5595","4234","4698","4783","1728","9975","5021","5029","142","5087","8566","23649","5451","5583","5689","22934","6566","291","3177","6605","6654","6670","6697","6908","6934","7297","7468","7534","26574","9429","8751","115","5832","220","79796","27032","513","1154","1363","1387","1390","54677","1453","2920","28960","1649","1719","1786","8893","8894","1977","1978","1981","1969","2582","2643","2677","2737","2744","2760","2885","9955","7184","3455","3615","10379","8660","3755","3778","9261","4205","11343","9","9612","4751","64324","10026","5327","4860","5422","5447","10113","5690","5770","5981","6198","6256","6337","5054","4086","57154","64750","6788","6917","7040","7132","10318","80351","7150","7153","7321","10477","7421","79001","7465","7474","7533","16","27","30","324","392","7984","54998","648","701","760","124583","821","894","960","965","1020","1050","2071","2194","2548","2762","9380","3280","3556","3717","3718","5927","9817","3912","4688","51701","10392","4869","7182","8204","94103","5019","5080","5586","5328","10769","5371","5430","5591","5906","9475","6391","6478","6513","8878","6924","7046","51311","7292","219333","7444","7471","7528","230","405","9474","573","604","644","657","675","823","54901","1045","1212","8895","1643","7913","2058","2073","2189","2308","5045","2534","7855","2625","2768","2771","3159","3364","3569","3791","120892","4125","57787","23530","64127","4914","80025","30849","5292","57804","5498","5518","5530","639","5710","5810","5898","8767","6119","6184","8607","10019","150094","4091","6597","6428","8027","10254","51684","6938","7027","7128","27242","8805","9246","7386","7428","7508","7702","11214","367","23365","9181","607","622","641","8573","896","930","1052","55722","1509","1635","1759","51752","2188","2247","2260","2624","2767","10007","2958","2997","10014","55869","3028","8518","3597","246778","8826","23522","10765","3909","5607","8550","4926","5096","55825","8864","9063","5310","8985","5427","5546","5564","26191","5792","5888","6223","6240","6259","6659","9517","6767","6778","6794","8428","6804","6915","6929","7037","51284","944","10628","7319","7486","9589","4904","10142","211","10973","435","481","593","8915","637","771","9133","1031","64781","1123","2017","23405","1738","955","2264","2356","2961","3033","9709","3155","3157","3315","55699","3485","3693","7994","3976","7867","4172","5469","4352","4485","8202","4763","5048","5255","5423","5580","10196","5771","5831","5899","6117","6146","6418","6421","6455","55423","8140","6777","6793","6897","7010","10342","7076","7082","57761","7358","7466","23","9738","10574","10694","79094","57019","91949","50813","10491","9695","1983","2037","8870","10489","29074","51116","55746","4927","4998","5108","23244","22930","8480","5985","23378","6461","9126","6727","6812","54881","79090","9712","9183","65057","51742","84159","10776","25805","23523","8318","9702","79643","25839","1500","1802","23149","2817","2946","55127","55008","3800","8270","27076","4651","25836","7905","6185","6342","27244","23067","55620","10245","29928","26520","7168","200081","10813","51096","9217","80349","7750","64422","29082","9267","55715","2175","2288","51053","3638","9170","4258","8800","10857","5366","5829","5836","5889","116832","22908","55176","6599","6603","10051","10285","10174","64786","8914","7090","7840","51005","22794","1062","8804","51071","54850","24140","2745","9455","51170","3482","4038","4122","4695","4696","9688","23047","23011","5909","5930","10670","10284","949","6509","10250","10617","8802","10131","23321","80746","7270","29978","7405","8165","23647","9031","8553","929","51727","9276","10613","2108","2109","2553","23062","11157","8720","6182","9918","23636","5110","5824","5362","5711","81876","5873","5875","5887","10427","9632","6632","6643","11073","9322","7247","9354","7398","9559","6944","51741","9915","10523","1182","10898","3337","60528","1994","10447","25793","3046","3385","11004","8649","5641","3978","9761","9801","54623","26227","10775","5525","22827","58477","10972","7159","10206","7264","9097","23326","147179","10652","7538","642","55748","11325","54555","58478","2230","2896","23210","11014","79902","29763","10954","11232","9128","5716","8731","56993","27095","6845","51160","102","383","9296","8678","813","51293","4850","1666","1725","10049","1949","22905","23014","8520","5654","23463","9928","3930","23658","23499","51021","10276","51070","4864","5050","9924","5092","10450","5547","24148","11168","5867","6251","6499","4891","8243","200734","10273","6810","6813","7158","10868","7874","7416","63874","109","55256","162","9531","7862","51719","831","899","1001","23097","22796","10987","79947","10059","1829","51466","54512","55120","2887","10362","10525","65123","9929","55818","10112","55958","22823","10651","5073","11243","9512","5526","5796","5971","5982","10921","10165","79751","58472","25949","7074","1861","51465","10600","55657","8233","478","775","8738","1650","8449","55033","9146","3775","57192","9961","10397","4712","5049","11031","10557","8986","9869","6502","9887","6429","23224","9690","7535","2710","7054","2153","717","5091","727","7018","718","2147","91","317","658","1540","22943","1857","2081","2271","4041","4040","9794","4296","5598","9656","4794","23035","5293","5296","5527","55851","331","9049","84335","212","288","29760","11335","915","958","974","28514","84444","84661","57634","2255","10818","8487","2774","57520","3009","3662","60598","23303","4050","4148","4170","4494","79923","80380","5187","5568","6015","6553","9021","6839","6910","23495","970","4261","1373","2554","8332","3106","3707","56034","1263","5452","9294","6854","340273","196","219","226","283","8905","9826","516","527","833","9134","1119","11113","9318","22894","2160","10841","2697","79885","3146","3606","54556","22944","4129","4143","29079","10461","4728","10783","64805","5228","5277","8503","81579","5325","10623","5445","151742","5516","7001","25824","3276","5627","5645","5860","5947","5649","64326","222546","9616","339403","5269","6558","6505","6595","6625","6648","6652","6696","6822","6827","6857","9014","7029","7100","10673","7155","8239","9218","8089","4582","23305","26235","3014","9734","3358","3737","9682","23135","9282","10499","4760","26108","9939","23186","22941","85358","8675","23345","23774","1108","57534","9219","816","914","728642","1436","1716","2044","2045","2046","2268","2395","2712","2868","2986","3055","4145","4593","5166","5260","1739","1740","2047","2049","4215","5597","4881","5208","5592","5593","4919","130399","122481","84254","8526","64122","131890","5602","84033","8395","10154","138474","9414","140803","146057","65268","640","815","1158","3702","4831","4882","56924","5165","55361","29941","3099","3984","5207","5214","5232","5256","5305","5313","22848","26289","11213","27330","10110","23049","6351","8851","10087","1741","8844","64398","9060","5365","5634","6041","54822","92","660","51755","1159","28996","80271","5609","23129","27010","1607","1760","5596","4140","5213","5298","65267","158067","4921","284656","2043","2444","132158","9113","8394","114836","7273","10654","92335","57551","83549","1608","2584","3101","3795","4915","5631","7294","1160","1609","4598","53354","23683","83732","9942","2984","3000","5210","23533","4920","23604","8445","29904","2041","2051","5394","9950","2965","26524","5600","197259","65220","65018","23396","5364","6102","8877","6872","93","659","814","55224","50488","200576","55558","65125","65266","55750","197258","7084","8621","9162","8997","9088","5582","5587","5753","6789"
"137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
